"Data";"Saldo (em R$ milhões) - Pessoas jurídicas - Desconto de duplicatas e recebíveis - 20544";"20544 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Desconto de cheques- 20545";"20545 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Antecipação de faturas de cartão de crédito - 20546";"20546 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Capital de giro com prazo de até 365 dias - 20547";"20547 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias - 20548";"20548 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Capital de giro rotativo - 20549";"20549 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Conta garantida - 20551";"20551 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cheque especial - 20552";"20552 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Aquisição de veículos - 20553";"20553 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Aquisição de outros bens - 20554";"20554 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Arrendamento mercantil de veículos - 20556";"20556 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Arrendamento mercantil de outros bens - 20557";"20557 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Vendor - 20559";"20559 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Compror - 20560";"20560 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cartão de crédito rotativo - 20561";"20561 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cartão de crédito parcelado - 20562";"20562 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Cartão de crédito à vista - 20563";"20563 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC) - 20565";"20565 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Financiamento a importações - 20566";"20566 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Financiamento a exportações - 20567";"20567 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Repasse externo - 20568";"20568 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Outros créditos livres - 20569";"20569 - Contribuição para a variação total";"Saldo (em R$ milhões) - Pessoas jurídicas - Total - 20543";"20543 - Contribuição para a variação total"
2016-04-01;46557,5325767129;-0,00359008240979893;7384,95586380832;-0,0028966598260919;14737,3686422867;0,00373455933099154;49174,9264396805;-0,019573653709151;311432,677595628;-0,0425032377740546;35303,4363177806;-0,011416312149818;45495,2332912989;-0,0131217764613649;16721,3345943674;-0,00389610302273004;18104,4157208911;-0,00459650240905356;8654,13619167718;-0,00235619977967201;4332,87936107608;-0,00196543501215548;12546,5216477512;-0,00383431446501476;5228,97646069777;-0,00227518119665251;13384,5060949979;-0,00453872852150399;2821,95039932745;0,000308991172516712;869,365279529214;2,71235059684743e-05;5417,2614543926;-0,000305032837393692;81745,9058427911;0,00523259207721028;4442,13114754098;-0,00307336558997442;112217,856242119;-0,000355052468815701;45382,4947456915;0,00355967816148689;68383,4825556957;0,0119132661334346;910339,348465742;-0,095521427251637
2016-05-01;45677,1201095989;-0,00515317861060024;6965,68297174685;-0,00334850870394068;15399,4643579032;0,00468374142667502;48909,7044423483;-0,0209232686959223;304934,30467592;-0,0463889523671272;33885,049184746;-0,0120910343575562;44002,5883753313;-0,0127702904958708;15977,2470017518;-0,00415838642268678;17678,303687733;-0,00462553010450896;8589,47132012757;-0,00256909212499563;4165,57067780623;-0,0019486726086283;12131,129003279;-0,00400129164878197;4655,70565512285;-0,00214070749245925;12978,7741993442;-0,00446831559086536;2833,55679827517;0,000213675428515716;889,162511790864;0,000146950195714912;5505,65736872838;-0,000259474151035265;85711,3450568207;0,00679487014522378;4207,08799353187;-0,00345258319273544;111088,80429412;-0,000398719453340991;47070,2567039483;0,00338853968405172;69090,5796613215;0,0103988187271297;902345,412792526;-0,103072556747981
2016-06-01;50527,365029766;-0,00663616447113052;6873,58800534574;-0,00303805399373362;16632,9107509394;0,00604529300398902;49255,1593915922;-0,0204636495606099;301579,392007827;-0,0452072579980656;32847,4991420819;-0,0124746833352034;42529,8229917789;-0,0137913721549254;15225,0951170072;-0,00509744246949752;17431,6306412112;-0,00436206426359761;8441,14761733229;-0,00252034900182159;4059,10597473351;-0,00182605266520795;11969,3059815542;-0,00369949006449535;4407,32486214695;-0,00192090868606059;12925,4713753759;-0,00533317983231396;2831,72058939507;0,00025477860447676;859,629464637788;-0,000468931733604584;5548,51745357118;-0,000136532974212735;79370,9215852195;0,000170137820167693;3554,5908210223;-0,00353740203274853;109694,695721493;-0,00497990278728056;41243,8265065788;-0,00054096858271238;70422,9603396716;0,0086699035812286;888229,382895777;-0,120899044485274
2016-07-01;48353,2159207293;-0,00166116096667239;6739,70179114035;-0,00306701830077717;13704,6319542662;0,0030301161018421;47882,1799346479;-0,0192329295521526;296543,448936491;-0,0483444424400256;31305,6004147591;-0,0129598527534935;41876,4711121101;-0,0129372087755341;14786,1854562881;-0,00476010360736476;17356,3041376254;-0,00412692644770656;8204,25785466042;-0,00239312994665263;3937,49499044739;-0,00176439918117387;11770,1831958931;-0,00380493261468079;4158,1501975195;-0,0019144813951878;12548,7645224014;-0,00499396672633285;2815,9262954332;0,000260451044307531;725,989930004092;-0,000378632689009394;5434,06320836134;-0,000322385964789674;77750,6632753674;-0,00296360083622703;3490,46812016141;-0,0040816463616242;108800,166454976;-0,00767118248916778;41075,0239610347;-0,00393851904157569;67683,9840097201;0,00655577043814296;866942,875674037;-0,131472673383018
2016-08-01;47987,7292188298;-0,00274652083917093;6430,15993066962;-0,00325240981543977;14415,2142612852;0,00306886429061702;46553,4928030671;-0,0192887395827207;292617,239018819;-0,0498161932050917;30207,7507948505;-0,0132767977292684;40073,2484261327;-0,0141387856827985;14170,4834443098;-0,00559395993734716;17240,4323437639;-0,00403059033782928;8005,54342226932;-0,00234426148591729;3818,93902768571;-0,00181908941845674;11342,9887960918;-0,00383648205428741;4061,39327892179;-0,00175657577510078;13315,6330092004;-0,00484336874736159;2718,21949273129;8,46651273410326e-05;736,46901666547;-5,23849742661823e-05;5659,54242791456;-0,00018393434218311;75975,828417857;-0,00427647932370668;3540,05972462073;-0,00424217879394953;108233,626660952;-0,0112600093522908;40733,4524905315;-0,00772961252272596;65541,1893517483;0,00366238307526975;853382,050207527;-0,147669050784106
2016-09-01;53272,2683961498;-0,00362472022843459;6215,74249081854;-0,00324427883380544;15879,9993882541;0,00199191695243909;43452,1914216343;-0,01979870861472;293985,853164098;-0,0466556634552674;29059,8756890052;-0,0135480126514709;39405,4189088562;-0,0124091347373464;14345,6834467876;-0,00526737559452419;17143,620597275;-0,00379609474799522;7926,35122022221;-0,00207208321432777;3713,5222749355;-0,00176061148625727;11088,247674838;-0,0036259236742384;4004,68971823826;-0,00189160972480585;13784,9586438647;-0,004510151970247;2761,54122007455;0,000112978215680917;866,678092955851;-0,000503827325452437;5768,7549704358;-0,000117907339083232;72250,4713607972;-0,00904298599812427;3273,35899150517;-0,00441571273854767;107488,556237383;-0,0115610624522282;39995,7154052395;-0,0123816540635985;66887,7584890297;0,00411084218437997;852573,532548049;-0,154010748567744
2016-10-01;51160,1733482577;-0,00240752625270258;5997,69028542814;-0,00320629608364401;14568,2501693717;0,00128759519607867;44814,2154408083;-0,016748293956163;292625,346475596;-0,044774698143789;28008,8846505052;-0,0144092734116134;39568,6470882795;-0,0121481704179621;14343,6345695013;-0,0053175239967681;16899,4878346932;-0,00374205731229971;7977,25706206368;-0,00179142402607152;3667,5870423282;-0,00162419554335554;11641,4408377272;-0,00290978710542501;4039,67753100239;-0,00202338001116155;13640,2927921294;-0,00372635953991618;2771,39348728976;6,63609479190854e-05;631,873177413179;-0,000550871115542732;5793,49428554597;-9,11724279166865e-05;72100,4731361749;-0,00847589643995105;3077,68748711302;-0,00383438482237118;105108,756517129;-0,0139082535927006;38688,335444343;-0,0111992963922393;65837,3280508999;0,00300242847726571;842964,195558043;-0,148528948137204
2016-11-01;53898,0230162431;-0,002346247702308;5826,10938543544;-0,00309265588705278;15021,0575311567;0,00195133522322796;45589,7305845735;-0,0135977479800062;293245,240968031;-0,0422331749228561;26727,6306753027;-0,0151313357285799;39331,0509784896;-0,0124838981330107;13849,0413574102;-0,00568320676980135;16741,1469687614;-0,0034686862933178;7891,57556989302;-0,00165506305399651;3628,15441611956;-0,0014957166372577;11416,683153345;-0,00266628425018712;4382,32134531295;-0,00173431487290508;13852,4385057399;-0,00315144129812421;2767,5435059289;-3,87878904888851e-05;690,753493705659;-6,60472158265416e-05;5873,66946205124;-2,05661414812433e-05;68427,6264223698;-0,0110880433198807;3104,99357334577;-0,00351104928068872;103938,017912724;-0,0155387639375026;39660,5743664705;-0,0105934875057513;64209,500579659;-0,00171412463785997;840074,016154845;-0,14935816160792
2016-12-01;66246,1450153904;3,90952549865258e-05;5824,49447201457;-0,00283363983948812;17466,709435266;0,00160304132073981;47640,2778126767;-0,00845635207743686;290347,493090018;-0,044914708032055;25636,1302531566;-0,0153471614747829;36763,5226773039;-0,011101953427039;12092,6846849676;-0,00520930596934386;16743,0224888498;-0,00303123016967429;8112,97097807651;-0,00124095347044409;3507,79304604561;-0,00145715132924064;11411,8996168101;-0,00253304936539656;4974,35988441485;-0,0014892767546806;14997,5934417991;-0,00255804722480406;2699,43133990829;3,41594361352791e-05;879,488504303034;-0,000963312548888134;5737,56171870092;5,90481550331911e-05;65908,5749733024;-0,014754031356051;2976,03555499717;-0,00345193645037563;102683,387618569;-0,016947297822966;37668,9781079214;-0,0152161725038785;67475,6225265406;-0,00487558005470872;847793,048244237;-0,154646941451848
2017-01-01;51597,7602553271;0,000320256439683321;5377,29731843925;-0,00295534355851175;16182,5044588379;0,001377310042102;46854,8063143402;-0,00567861437133902;287393,541099534;-0,0416463952465555;24118,5450107951;-0,015849422398788;37293,5420382365;-0,0105030612479656;13038,9056290873;-0,00543169855316857;16427,6939203354;-0,00290287094635193;8032,76666979568;-0,00100513940648173;3387,66356894771;-0,00144029530241329;11071,7663256047;-0,00262392027857266;4892,5420069464;-0,00113184928778875;12819,5847805;-0,00171453832787219;2675,71435276448;-2,44529644485063e-05;771,559498106949;-0,000122715445419097;5532,508995901;0,00012659608224165;64499,4497637598;-0,0177179681030205;2946,77242717231;-0,00364372015969325;101547,802340499;-0,0179686375754415;35669,4430363904;-0,019279036938014;65311,4992646829;-0,00244912832089868;817443,669076004;-0,152264645868718
2017-02-01;50961,6990354848;0,0039958994912208;5508,70631457044;-0,00234022561802582;16887,0883033555;0,00276227867083855;47719,700935823;-0,00312913742563987;286738,589185952;-0,0359675864200163;23133,4276571989;-0,0157733818495354;37818,827071296;-0,0103152990502103;12788,6287416808;-0,00560769305089098;16426,3479095239;-0,00244766869569042;7871,82249509842;-0,00107049167406577;3341,7691338491;-0,0012910932839636;10903,068297825;-0,00238821285335645;4856,27101235636;-0,000894934903887603;12352,5508506821;-0,00186941924348004;2781,25770583013;-0,000178672183561624;715,212582152206;-8,70111858202054e-05;5720,57963436161;0,000222785237398817;64883,6818846199;-0,0164831303253516;2864,21339717694;-0,00323148821258329;102487,272567557;-0,0160725977409281;34590,2812459067;-0,019621808322698;64847,8091532267;-0,00408908825683228;816202,168184096;-0,135873173033939
2017-03-01;54852,4506448984;0,00632200237680028;5067,81045649969;-0,00259396903647132;18416,1011491821;0,0030681874482648;47854,5782184255;-0,00307271679258095;284042,277552062;-0,0341369205827391;21648,8990374744;-0,0160614992062438;34434,7209173547;-0,012573047146132;12292,6832189544;-0,00515815320646607;16339,5512776641;-0,00222995908582801;7853,31704236482;-0,000820159479060709;3236,15257306048;-0,00130384232316589;10737,2277147639;-0,00231926955081015;4787,13516422665;-0,000764986097473774;12610,2600436776;-0,00162014064799157;1811,52977482999;-0,00115957099868903;815,188398673494;-0,000101723976890621;6002,64927857245;0,000399200479499009;65537,1216316271;-0,0175177241193918;2807,87115098648;-0,00222999723811041;105119,047211662;-0,0100636635903063;35112,3672405319;-0,0129485242265004;63223,5073698226;-0,00680596435295898;814601,328839059;-0,123692386365852
2017-04-01;50246,5754467281;0,00405238208831974;5013,82589407759;-0,0026046660223212;17652,2404751845;0,0032019618154598;45880,4152583443;-0,00361899239760282;283291,213000472;-0,0309131585299317;20879,4023535552;-0,0158446781285849;34592,0486741059;-0,0119770551888906;12622,7812709695;-0,00450222582414509;16419,4423043467;-0,00185092890841661;7692,70525262818;-0,001056123675934;3212,64523324304;-0,00123056762263551;10503,3510823372;-0,00224440541744955;4559,34323508214;-0,00073558637967722;11970,6489052365;-0,0015531100486256;2282,46328006561;-0,000592621993294119;223,333001963367;-0,000709660939796407;5709,50819519348;0,0003210305489853;65527,0194410617;-0,0178163082031598;2868,71241021945;-0,00172838704596624;105004,477533116;-0,0079238349096515;38007,9269391356;-0,00810089975676072;62077,6412257375;-0,0069269128491324;806239,953742824;-0,114352296095257
2017-05-01;48779,9078025606;0,00343858089039248;4840,25283839279;-0,00235545069905814;18231,0995249215;0,00313808340672455;43860,6167968435;-0,00559551539125037;278615,105886142;-0,029167543178755;19730,5982768339;-0,0156862889834035;33040,1803687898;-0,0121487934122873;11729,9319590949;-0,00470697249904835;16495,5994846606;-0,00131070007815771;7628,85296722764;-0,00106457941635351;3220,52701505757;-0,0010473191854813;10262,7164022868;-0,00207061794131575;3902,9269667445;-0,000834246706090842;12022,707142282;-0,00105953556532574;2070,57734117079;-0,000845551433284461;350,662291649891;-0,000596778365032581;6031,39141637813;0,000582630598212646;64288,0868024801;-0,0237417489473806;2895,46863676625;-0,00145356682504375;103694,735888558;-0,00819427715898695;38194,359449231;-0,00983647406955684;60986,2951928497;-0,00898135498178148;790872,600450922;-0,123536741874294
2017-06-01;55709,7773406701;0,00583454275517047;4864,8006009598;-0,00226156378416232;20841,6537672771;0,00473835148598262;43816,6788072686;-0,00612283345839472;279441,510666829;-0,0249236084363974;19155,7102562564;-0,015414699343978;32657,7634838285;-0,0111143131470902;11717,9210805688;-0,00394850035809951;16658,5947184243;-0,000870311135471221;7509,19909276593;-0,00104922055328552;3155,42571089778;-0,00101739514728683;10182,6078633851;-0,00201152782442771;3839,39882291345;-0,000639391186747233;12804,6907561043;-0,000135979085580236;2038,52997659485;-0,000893001997090302;411,722803154625;-0,000504269133748888;6016,28551384753;0,000526629797757139;64904,9199444567;-0,0162863353986345;3101,86827308905;-0,000509691028749016;102264,58015591;-0,00836508643900019;38809,0583721522;-0,00274114793015383;60909,3119279345;-0,0107108012805443;800812,009935289;-0,0984175649261825
2017-07-01;49326,2638138513;0,00112238986030714;4734,04793068352;-0,00231347868093092;19422,6198783204;0,00659557634591384;41743,7727478235;-0,00708052094211144;276849,972542616;-0,0227160023416345;18095,7952525563;-0,0152372267341517;32224,4739227106;-0,011133371598325;11337,0040380935;-0,00397855673652416;16740,0298211967;-0,00071085919697946;7332,04178683573;-0,00100608251396789;3135,62497548448;-0,000924939851820653;10075,8527788731;-0,00195437377082396;3671,02987900171;-0,000561882832405845;12459,0168088739;-0,000103522061309718;2465,5340151573;-0,000404169974871146;480,862616048738;-0,000282749095509634;6004,1040531641;0,000657529879762333;64559,1455282656;-0,0152161325933333;3146,75605455968;-0,000396464490621134;101702,443294308;-0,00818707132825687;36809,3653937864;-0,00492034560400745;58738,7042798424;-0,0103181881769579;781054,461412053;-0,0990704424385596
2017-08-01;50845,9244354604;0,00334925631015505;4686,18863935612;-0,00204359968772415;19676,8816955041;0,0061656645261514;41193,5757159901;-0,00628079426532767;275397,462894621;-0,0201782731661745;17172,692697612;-0,0152745866802197;31073,4969308087;-0,0105459817125699;10842,2273426924;-0,00390007746332147;17066,0369106566;-0,000204357981357694;7035,9489457189;-0,0011361786626689;3096,35081505109;-0,00084673472152232;9886,76925121624;-0,0017064098600638;3554,081900735;-0,000594471582878293;12852,0223281346;-0,000543262751956309;2226,43955269551;-0,000576271717826952;486,617027984348;-0,000292778584480846;6192,70163010218;0,000624760272445351;63510,1881386421;-0,0146073382679932;3277,44345331924;-0,000307735874263617;107493,479282186;-0,000867310694648596;34160,9597636136;-0,00770170022362153;57429,6972843994;-0,0095051121187472;779156,075638719;-0,0869785983320798
2017-09-01;58852,1054531839;0,0065446988957749;4728,62252948571;-0,00174427178954095;22400,7816051991;0,00764835168816077;40341,3729239657;-0,0036487392335198;269907,511165789;-0,0282419534258204;16434,2649300634;-0,0148088232591601;31345,5651092509;-0,00945355854000906;10954,6976545158;-0,00397735287669243;17434,785108716;0,000341512491680131;7039,13642320345;-0,00104063140966526;3081,42467438688;-0,000741399511499608;9729,0049744591;-0,00159428207478673;3551,73571180231;-0,000531278522196469;13115,4662886791;-0,000785260543081533;2462,47760156187;-0,000350777507271282;484,730951298441;-0,000447993195983814;6162,84934877377;0,000462240925026327;63057,1741863015;-0,0107829962150245;3201,22088203044;-8,46121850148673e-05;109165,40343933;0,00196680654269909;31830,2960605493;-0,00957737841132195;56879,9049236447;-0,0117384051736569;782161,641170335;-0,0825874703936404
2017-10-01;55189,4283226633;0,00477986490486492;4628,20640204866;-0,0016246050432461;24237,8837900128;0,0114709897188929;38872,5154417414;-0,00704857932326948;268677,875185659;-0,0284086458429982;15869,5564148528;-0,0144007637567764;31443,0843533931;-0,00963927385967712;10982,8773879641;-0,0039868326546329;17789,3231754161;0,00105560277104515;7013,00297055058;-0,00114388499131303;3018,82770806658;-0,000769616714067123;10038,4581818182;-0,00190160230334317;3556,76005121639;-0,000572880179645477;12706,0282202305;-0,00110830872393152;2147,31103713188;-0,000740342773093385;481,598565941101;-0,000178269269636767;6335,89306017926;0,000643442245223978;61446,8959282971;-0,0126382321621918;3235,32614596671;0,000187005165443984;108803,720051216;0,00438329831036498;32867,9975416133;-0,00690460868136469;56870,6049679898;-0,0106371339733761;776214,279487836;-0,0791847582874127
2017-11-01;59602,1165820892;0,00678998928208099;4730,93865681155;-0,00130365980564029;25268,3894731681;0,0121981298611224;39869,86161163;-0,0068087678739598;267996,935292099;-0,0300548584891334;15502,4984065112;-0,0133620753087576;32845,6018178029;-0,00772009255847672;11237,4938711971;-0,00310871118019646;18250,7386739722;0,00179697464292543;6817,17796205045;-0,00127893207881879;2977,35208134147;-0,000774696422294927;9879,34547449192;-0,00183000265368251;3769,32993797651;-0,000729687379383783;13219,0907614425;-0,000753918978706598;2123,69027481552;-0,000766424408721034;479,152110759726;-0,000251884213624969;6501,04771885955;0,000746813072114678;60023,9907393788;-0,0100034467456282;3171,21592385575;7,88291855675952e-05;106553,515941016;0,00311341379211376;32474,3966193523;-0,00855421975793336;56391,2466904464;-0,00930662505787051;779686,228120174;-0,0718838898399402
2017-12-01;77910,9552910021;0,0137590303432769;4825,36215081583;-0,00117850968849996;31279,3134694475;0,0162924242688556;38832,1019086904;-0,010389535420499;269537,05303206;-0,0245466037980102;15874,344802968;-0,0115143494870654;31666,4391147289;-0,00601217900185774;10099,2636470143;-0,00235130618501965;18835,3624864232;0,00246798437650149;6807,0506522986;-0,00154037630820687;2979,66112812878;-0,000622949101800943;9634,27420339024;-0,00209676809346489;4462,36331628855;-0,00060391692192645;14967,3960532578;-3,56188206589064e-05;2894,1206172734;0,000229642455512363;493,502947242528;-0,000455282757814392;6376,05807837346;0,000753127618815527;60041,7619079582;-0,00692010046260022;3158,41886235218;0,000215127156011386;102405,151572473;-0,000328188638338537;34034,1565882769;-0,00428739245641619;60336,7670030876;-0,00842051670302969;807449,782160335;-0,0475862194995014
2018-01-01;61738,0044395139;0,0124048231918522;4550,05998109809;-0,00101198084789894;27525,6212074504;0,0138763283364029;37810,0033565078;-0,0110647415840363;267252,874174563;-0,0246385991926968;15267,4687469578;-0,0108277507046351;32673,8265405458;-0,00565141755016903;10830,0394262907;-0,00270216320262578;19154,8667841613;0,00333622115748791;6637,55445452185;-0,00170679921816619;2892,311619804;-0,000605976861627213;9440,19894660415;-0,00199593860803249;4243,87954497518;-0,000793525580428604;12489,9747906999;-0,000403220432513293;1921,28223667132;-0,000922916336175107;482,234186893598;-0,000353939142424811;6332,46751995652;0,000978609969491539;58876,3108633222;-0,00687893137247456;3033,37332073206;0,0001059411147653;104288,337048139;0,00335256704689878;32103,0187274881;-0,00436289917436587;59920,6048508129;-0,00659482068038231;779464,312767709;-0,0464611296717535
2018-02-01;59848,2614980289;0,0108876976917559;4512,6544021025;-0,00122034950566718;28042,7680683311;0,0136677899175335;38133,0197109067;-0,0117454738526914;264357,61695138;-0,0274208683914261;14848,1590013141;-0,0101510005472273;33844,9080157687;-0,00486879257423255;11408,0775295664;-0,00169143291445298;19580,9960578187;0,0038650327961187;6857,27266754271;-0,00124301290428192;2891,80486202365;-0,000551290218729187;9281,46189224704;-0,00198677051935031;4217,26084099869;-0,000782906731036202;12414,1596583443;7,54822886580729e-05;1797,43166885677;-0,00120537052622906;471,975689881735;-0,000298010593149526;6199,99474375821;0,000587372991746905;61866,9658344284;-0,0036960402309433;3331,08015768725;0,000571998922214348;104211,796320631;0,00211286347953582;32906,4067017083;-0,0020630606114962;57256,2102496715;-0,0093011256273004;778281,372536137;-0,0464600525778144
2018-03-01;66412,5249194599;0,0141910820241805;4556,51582019612;-0,000627662413750599;30256,6154475404;0,0145353486167681;37770,9460305598;-0,0123786100401242;264460,87518557;-0,0240380191797599;14539,6851614337;-0,00872723088504232;33318,9774184752;-0,00136968043063419;10752,0269342247;-0,00189130097163639;20564,2180288631;0,00518617709256618;6889,22540118563;-0,00118351346486652;2922,96569345277;-0,000384466448212225;9225,20208242863;-0,00185615414412615;4100,21081812581;-0,000843264455607773;13289,4747977661;0,000833800203906427;1863,33617790525;6,35972484222386e-05;470,462436502085;-0,000423183648205804;6717,15812116867;0,000877127028032851;67101,8830729456;0,00192089232600264;3630,83741504156;0,00101026874732446;105979,28705602;0,00105602558442083;33724,0978499076;-0,00170423167932069;56881,3044466214;-0,00778565256238894;795425,652248558;-0,0235399525039183
2018-04-01;62155,9945504087;0,0147715565922939;4472,62366380214;-0,000671266944490929;29172,02499476;0,0142882828692586;36868,7192150493;-0,0111774366941999;265258,313246699;-0,0223666659907624;14158,9616956613;-0,00833553413806332;32993,749345001;-0,00198241146656782;10930,5445661287;-0,0020989243921551;21500,3235694823;0,0063019467610709;6811,07996227206;-0,00109350235778236;2879,60464263257;-0,00041307874791417;9170,18248270803;-0,00165356305333186;3694,58708866066;-0,00107257912784774;13483,0695870887;0,00187589398767829;1727,76278557954;-0,000688009186236643;458,56345629847;0,000291762338548329;6848,02583315867;0,00141213249564205;72004,2424282121;0,00803386505106953;3692,41380213792;0,00102165786760453;105560,872982603;0,000690111482200762;35791,8557430308;-0,00274864968650724;56756,4641846573;-0,00659999174734223;796391,066469294;-0,0122158263526988
2018-05-01;62011,1480742479;0,0167299262411461;4421,25036885073;-0,000529797680818828;29283,0722104346;0,0139744033099791;36061,6012337179;-0,00986127924861602;264005,468475558;-0,0184728076333089;13859,0234940352;-0,00742417271688386;32849,2949681735;-0,000241360492837235;10395,6205123161;-0,00168713829005843;22311,8913962932;0,00735427160874763;6734,15417257999;-0,00113128055534801;2827,00268382818;-0,000497582456396926;8947,48514058482;-0,00166301280503599;3107,32186266106;-0,00100598390136391;12749,6522264533;0,000919168376495547;1672,17425211123;-0,000503751285393378;452,407014487052;0,000128648688523474;7025,29648573075;0,00125671956366415;73763,9896300252;0,011981579362014;3790,26163811879;0,00113139967276951;110007,419520283;0,00798192228195311;37502,1604114266;-0,000875234566742743;55733,7301698821;-0,00664148058735726;799512,508255231;0,0109245253905403
